SocialSecurityNumberValue|StatusID
690-14-3149|1
639-18-9524|1
579-16-4887|1
738-83-6463|1
929-02-2801|1
213-55-5307|1
075-12-9069|1
240-59-4587|1
031-53-9197|1
040-68-1528|1
345-08-8811|1
260-46-8392|1
605-85-5932|1
331-75-4974|1
059-27-5936|1
198-81-0286|1
852-80-8543|1
798-46-1912|1
952-45-5529|1
856-61-6411|1
033-54-4749|1
336-39-7558|1
765-67-5561|1
441-61-6947|1
937-74-3581|1
410-19-3232|1
865-83-7185|1
891-19-8839|1
299-55-6186|1
690-31-0113|1
287-75-2468|1
952-30-2131|1
023-72-8701|1
837-43-1459|1
472-41-1909|1
160-86-7169|1
833-54-2678|1
230-99-7754|1
922-15-3534|1
591-04-8473|1
138-08-3618|1
545-16-8589|1
448-98-4469|1
145-39-4596|1
453-03-4008|1
573-42-7751|1
693-14-6856|1
901-85-7644|1
743-06-7576|1
471-03-1561|1
859-43-6849|1
023-70-3570|1
784-92-2571|1
332-71-8756|1
270-69-1560|1
808-77-9637|1
375-35-7230|1
578-89-8985|1
162-24-2185|1
597-80-0980|1
102-97-9557|1
291-29-9555|1
775-43-3268|1
044-79-4910|1
518-36-4273|1
810-63-1687|1
608-93-2799|1
794-10-6796|1
433-28-5336|1
786-86-4650|1
139-19-1263|1
159-23-7350|1
919-97-4028|1
201-04-3465|1
637-33-5614|1
232-06-5367|1
471-35-6039|1
050-98-8660|1
818-31-8798|1
276-85-0039|1
422-98-5692|1
861-90-6017|1
365-36-1306|1
692-89-6524|1
766-41-9019|1
933-16-7659|1
119-20-2212|1
996-32-5092|1
861-09-1979|1
260-34-9231|1
855-64-1216|1
399-78-0450|1
777-77-4256|1
959-86-7014|1
406-78-4618|1
951-29-5809|1
964-88-1506|1
114-16-6565|1
782-43-6734|1
061-01-8166|1
404-11-0178|1
208-83-2464|1
531-37-6295|1
857-16-3817|1
340-16-3340|1
520-59-5360|1
048-91-8047|1
617-30-4565|1
772-74-4857|1
465-62-3535|1
372-71-7745|1
609-56-7626|1
683-20-9418|1
216-42-9168|1
951-11-7284|1
769-77-9995|1
323-27-8342|1
138-02-0911|1
012-78-8086|1
561-44-0960|1
760-07-7509|1
276-49-4391|1
607-73-6025|1
571-83-3921|1
594-83-4891|1
888-66-1889|1
728-01-9675|1
486-15-3533|1
519-24-7044|1
683-60-7690|1
954-13-7639|1
846-46-3547|1
166-67-6217|1
290-17-0424|1
397-75-4266|1
442-54-1807|1
602-13-1214|1
620-83-4311|1
129-28-9234|1
398-75-2513|1
734-92-1343|1
833-62-7139|1
628-75-3772|1
135-72-9900|1
567-44-8419|1
925-09-3912|1
926-08-6910|1
524-09-4733|1
648-34-2891|1
333-72-1804|1
431-77-9188|1
371-55-2382|1
908-56-1339|1
713-81-7949|1
803-47-4018|1
132-06-3945|1
589-21-1854|1
532-47-6794|1
560-21-8420|1
661-19-2832|1
425-30-0309|1
197-70-9537|1
072-20-8839|1
604-02-5254|1
258-22-2633|1
896-72-6139|1
072-52-2816|1
894-74-5142|1
994-90-2975|1
240-81-3439|1
396-25-3779|1
850-29-5186|1
764-61-7645|1
448-06-8561|1
511-98-1862|1
660-28-2570|1
416-66-4907|1
228-59-6693|1
002-53-5517|1
517-20-8041|1
656-83-3864|1
540-21-7700|1
148-41-9259|1
744-14-1136|1
849-62-4563|1
426-39-7584|1
328-34-6241|1
041-82-1461|1
853-17-6575|1
708-85-7578|1
966-25-4049|1
960-79-2283|1
470-97-7776|1
416-51-8682|1
331-67-5323|1
377-38-9662|1
213-58-1462|1
793-19-8668|1
180-61-0086|1
241-69-0397|1
113-44-5575|1
168-78-8844|1
708-89-8314|1
228-95-4135|1
980-91-8226|1
756-71-1517|1
614-48-7893|1
691-50-2730|1
612-18-0589|1
538-78-1762|1
220-23-2836|1
738-31-0734|1
311-17-8937|1
648-67-4897|1
135-98-6204|1
732-81-2768|1
045-42-9062|1
857-63-2109|1
251-42-9435|1
285-56-6042|1
825-17-1086|1
655-01-7262|1
130-25-6083|1
749-45-5466|1
258-96-8076|1
300-56-5104|1
652-88-3610|1
782-49-3564|1
270-36-6028|1
073-49-8823|1
130-03-6064|1
290-82-4978|1
381-48-9767|1
894-60-5698|1
668-30-9787|1
360-60-6608|1
403-95-8648|1
433-63-6774|1
243-05-6769|1
752-39-6455|1
124-06-7551|1
726-62-4192|1
940-96-1435|1
310-91-0769|1
534-76-2764|1
791-12-1989|1
378-91-7638|1
942-67-5369|1
018-69-3940|1
928-05-7790|1
821-63-0942|1
331-77-5454|1
814-94-6754|1
559-42-6305|1
517-10-0325|1
788-90-8737|1
401-45-9296|1
478-38-4750|1
881-18-3879|1
219-71-9227|1
026-02-9221|1
365-49-2893|1
982-21-9876|1
731-97-1713|1
523-81-4911|1
134-43-5760|1
504-23-7972|1
520-53-5942|1
849-34-2547|1
619-45-5892|1
158-60-2339|1
752-53-4080|1
708-16-6046|1
743-80-6971|1
886-67-4757|1
758-95-5563|1
983-75-7568|1
812-71-4791|1
126-50-4835|1
328-51-1461|1
035-36-7526|1
398-57-3799|1
937-77-2838|1
083-43-2717|1
971-76-4242|1
101-63-8577|1
119-09-3882|1
698-63-7012|1
832-35-8827|1
755-63-0296|1
924-38-6378|1
459-71-4418|1
944-49-0967|1
096-82-1840|1
273-90-3236|1
485-84-9525|1
055-03-8706|1
626-21-4242|1
758-34-7283|1
052-57-2279|1
497-19-1436|1
255-16-0446|1
634-51-0527|1
982-16-1466|1
761-03-2699|1
205-43-7343|1
378-35-5051|1
930-70-6018|1
159-30-1708|1
214-70-3724|1
713-89-9217|1
868-60-6386|1
041-02-7423|1
279-85-3277|1
900-08-8697|1
724-86-1870|1
155-55-9103|1
994-67-2188|1
723-57-4825|1
542-10-8599|1
873-42-8121|1
680-27-2627|1
225-89-4239|1
631-17-4076|1
992-10-4958|1
178-03-6275|1
732-44-4339|1
983-06-1473|1
462-72-2193|1
703-15-0318|1
156-50-9229|1
882-41-4312|1
516-22-8034|1
607-50-9723|1
763-52-3896|1
503-01-5751|1
723-54-5367|1
855-81-6605|1
426-89-3610|1
665-22-5496|1
044-52-7464|1
392-48-6652|1
485-11-6934|1
065-66-8104|1
824-13-9356|1
462-22-5361|1
757-95-7173|1
644-98-6006|1
495-30-6890|1
263-46-5153|1
071-85-0017|1
254-56-9773|1
226-37-0479|1
724-02-8923|1
881-66-8834|1
726-04-6847|1
725-96-6691|1
825-90-2586|1
832-40-5420|1
146-89-1743|1
976-23-6534|1
178-99-8111|1
808-57-5612|1
958-24-8499|1
488-04-9415|1
825-76-3215|1
717-77-2700|1
005-54-4919|1
846-25-9436|1
743-42-1645|1
435-08-4738|1
873-75-7956|1
239-70-6641|1
073-91-4608|1
124-76-7287|1
819-34-8738|1
317-01-6368|1
221-43-1283|1
904-97-6847|1
162-33-7490|1
867-07-1487|1
397-52-1557|1
376-61-2851|1
146-59-0589|1
657-64-8514|1
809-88-7711|1
763-03-9087|1
070-43-4142|1
528-22-6512|1
346-96-7762|1
111-08-3717|1
915-21-8517|1
312-72-2434|1
573-44-7220|1
589-17-4212|1
578-56-7840|1
277-10-0912|1
913-40-3048|1
840-79-6397|1
734-87-3084|1
504-04-6453|1
509-04-5088|1
687-74-4399|1
999-50-1540|1
528-19-5841|1
187-48-2548|1
993-95-6514|1
867-07-8741|1
685-20-6789|1
067-08-4073|1
212-58-8577|1
935-07-4124|1
077-08-1363|1
912-89-8209|1
344-28-5981|1
937-39-2084|1
720-65-3164|1
385-74-9191|1
657-64-9618|1
771-82-8375|1
830-62-6674|1
033-78-9194|1
296-59-1215|1
172-11-4014|1
119-08-0592|1
830-52-7916|1
276-75-8116|1
471-35-4212|1
091-82-8362|1
938-28-4314|1
451-31-2560|1
299-09-2705|1
154-31-4893|1
679-64-7930|1
087-55-5437|1
915-27-6607|1
860-82-1141|1
170-50-0761|1
026-36-2739|1
246-94-9608|1
084-36-3148|1
690-72-8042|1
146-82-9982|1
788-68-2116|1
303-60-1069|1
019-38-7974|1
877-18-5604|1
176-08-4515|1
318-28-8105|1
180-28-7231|1
996-90-3699|1
528-59-2833|1
478-40-8278|1
739-77-4468|1
662-08-1496|1
902-86-8978|1
969-01-9758|1
476-37-7656|1
400-90-2792|1
863-37-4406|1
993-96-5469|1
275-79-7696|1
841-77-0017|1
823-54-9865|1
969-14-4064|1
114-51-0073|1
302-42-4126|1
912-21-2655|1
747-52-5387|1
604-13-6879|1
005-61-0243|1
387-74-8040|1
899-39-2791|1
380-07-0941|1
896-15-4670|1
989-51-2305|1
359-29-3946|1
272-56-9577|1
028-09-7548|1
282-53-2721|1
231-24-6456|1
314-82-9253|1
962-58-3925|1
602-22-1257|1
728-92-3542|1
319-02-0651|1
798-76-0133|1
308-25-8414|1
293-73-0537|1
067-36-6645|1
050-62-8596|1
007-15-8232|1
448-58-3262|1
542-03-9244|1
838-75-0729|1
269-54-6393|1
604-71-0646|1
690-48-7696|1
259-92-9924|1
804-03-0874|1
871-89-2233|1
728-55-5955|1
266-72-7729|1
531-87-4341|1
739-26-7312|1
089-47-4880|1
768-03-1883|1
414-46-6498|1
600-36-1353|1
090-75-2264|1
830-64-5618|1
239-67-1311|1
701-11-2040|1
477-01-8227|1
866-08-8392|1
630-95-2264|1
039-17-4525|1
504-04-9961|1
899-46-4329|1
573-13-1935|1
460-18-9730|1
546-70-2260|1
872-50-5867|1
600-39-3602|1
284-29-0214|1
366-55-3901|1
810-96-4088|1
909-06-5780|1
774-33-6085|1
566-34-2128|1
698-13-9819|1
011-02-8270|1
849-32-3727|1
613-76-4506|1
640-44-7824|1
093-22-7445|1
974-53-9093|1
043-76-1586|1
784-55-1243|1
395-77-3738|1
617-31-1606|1
374-90-2600|1
378-28-2740|1
195-52-2280|1
018-20-2113|1
958-27-6134|1
795-68-1059|1
864-59-8059|1
304-65-3648|1
823-23-4659|1
703-46-5473|1
998-99-4516|1
290-27-5363|1
522-71-9469|1
471-78-0180|1
681-03-5656|1
947-82-2820|1
511-60-0909|1
268-75-7157|1
355-07-2466|1
895-55-0478|1
808-49-0610|1
680-02-2015|1
759-67-0036|1
078-28-9676|1
159-39-8103|1
788-62-6300|1
799-87-3993|1
184-20-8553|1
456-73-2424|1
736-93-1952|1
290-63-1592|1
899-66-2889|1
956-01-0068|1
364-19-1584|1
279-43-3263|1
124-11-3601|1
905-57-4486|1
616-10-6786|1
648-62-2996|1
206-23-2878|1
959-03-7328|1
808-78-6460|1
808-26-7307|1
521-83-6212|1
623-44-6886|1
241-90-7583|1
529-33-6218|1
882-83-3687|1
746-67-5310|1
481-25-0386|1
989-75-7765|1
719-41-1638|1
426-47-6462|1
680-32-8493|1
629-39-7356|1
827-99-6612|1
990-41-7184|1
541-67-8909|1
666-08-1935|1
364-07-1144|1
115-33-0090|1
692-53-0798|1
844-90-0299|1
525-81-4356|1
112-85-0186|1
772-26-4465|1
633-92-6798|1
869-49-8431|1
320-45-0748|1
885-06-3282|1
970-07-4083|1
532-56-9868|1
840-93-8518|1
656-98-0889|1
631-47-5924|1
283-43-8276|1
872-89-8239|1
747-73-1425|1
435-25-8373|1
166-37-0841|1
006-95-8514|1
701-55-7536|1
028-58-2838|1
032-93-3158|1
595-97-9367|1
591-24-0254|1
251-04-0189|1
247-02-1594|1
504-23-3306|1
266-10-3198|1
150-67-5650|1
767-65-0236|1
238-93-9106|1
838-26-8490|1
544-84-9615|1
508-16-7536|1
206-84-0071|1
812-91-3349|1
066-76-9458|1
692-20-3312|1
423-76-4828|1
964-88-2574|1
751-82-3265|1
913-35-3086|1
115-41-7816|1
170-70-1725|1
198-99-0712|1
577-06-2539|1
313-34-7595|1
230-70-8928|1
078-54-7323|1
579-42-4941|1
366-58-9586|1
704-75-3253|1
427-29-4901|1
698-70-5030|1
553-89-0549|1
773-49-2013|1
260-84-7013|1
229-65-5445|1
498-52-1246|1
434-83-8081|1
576-53-9964|1
288-80-1233|1
214-49-2388|1
746-15-7676|1
764-61-6405|1
257-68-8069|1
838-31-0511|1
531-32-5695|1
793-14-9286|1
414-21-2368|1
201-99-4569|1
682-13-1618|1
507-27-0919|1
931-56-0008|1
962-51-6963|1
933-47-0370|1
904-24-8436|1
318-59-5313|1
757-05-2160|1
427-49-6663|1
195-80-2873|1
002-54-1564|1
311-09-4921|1
479-75-4111|1
715-90-7446|1
051-57-8052|1
873-86-6721|1
891-51-9649|1
393-88-3977|1
925-92-0771|1
945-08-7711|1
426-73-7599|1
713-96-9689|1
540-62-3834|1
545-43-4912|1
433-60-6893|1
786-70-4766|1
411-55-6355|1
994-30-2894|1
322-61-6622|1
758-39-1570|1
415-53-6705|1
640-29-1695|1
984-34-6081|1
836-33-2362|1
289-35-0850|1
474-96-2805|1
708-14-2181|1
600-53-5258|1
136-43-4340|1
471-39-3517|1
307-78-2379|1
227-13-8924|1
820-79-3129|1
520-80-3701|1
868-57-2207|1
399-70-9561|1
205-85-6482|1
382-05-2460|1
938-81-9977|1
145-50-8583|1
735-51-9456|1
257-53-5518|1
998-07-2170|1
193-65-1682|1
967-19-3372|1
848-73-9606|1
305-73-7256|1
478-27-5426|1
703-92-7311|1
991-29-3154|1
894-67-2881|1
455-78-2877|1
424-61-0450|1
669-40-6433|1
739-02-1956|1
480-41-8618|1
908-09-0825|1
038-84-7680|1
133-26-2482|1
403-55-6044|1
820-01-7747|1
901-30-9769|1
880-51-4040|1
050-42-1201|1
915-63-3354|1
083-74-2541|1
347-23-5110|1
869-09-1968|1
233-85-8365|1
520-32-5269|1
040-03-0591|1
441-84-3946|1
868-83-7141|1
219-60-9010|1
458-86-6672|1
962-13-2033|1
433-05-5189|1
994-06-3295|1
094-95-9233|1
578-67-4403|1
141-36-1912|1
877-01-4022|1
061-48-7881|1
940-22-9010|1
540-13-6233|1
610-41-2238|1
529-27-7361|1
633-09-2715|1
008-05-9654|1
729-35-8967|1
471-29-1690|1
274-08-2401|1
710-58-8494|1
265-90-6463|1
415-49-8365|1
618-45-9274|1
706-48-5399|1
699-05-3982|1
704-51-2726|1
919-87-9644|1
437-33-1280|1
891-47-9231|1
732-27-0503|1
383-90-8308|1
374-27-3690|1
090-22-5954|1
435-39-5913|1
038-03-8638|1
357-77-2421|1
771-57-5710|1
967-79-7114|1
885-83-5701|1
518-52-0224|1
913-88-1881|1
877-32-5831|1
709-33-7841|1
030-61-2891|1
677-48-4791|1
373-40-3080|1
264-53-6980|1
681-96-6965|1
479-42-1102|1
120-49-4360|1
799-57-6943|1
573-52-5043|1
403-16-7005|1
281-65-4464|1
458-74-9551|1
282-29-3053|1
233-51-4297|1
262-26-9893|1
325-24-9245|1
492-40-9071|1
473-59-8358|1
348-23-0432|1
595-11-9632|1
974-97-2379|1
607-98-8868|1
252-23-2196|1
741-20-1255|1
805-88-9774|1
007-54-3172|1
705-25-2892|1
580-91-7628|1
793-80-0581|1
610-11-5115|1
912-69-1862|1
342-26-5420|1
192-65-2707|1
103-08-0094|1
705-75-2008|1
781-67-7026|1
858-34-6933|1
726-89-8553|1
674-40-0582|1
475-81-1759|1
828-64-1132|1
708-83-5100|1
939-46-6294|1
436-81-8822|1
047-60-1760|1
280-87-1615|1
562-02-1395|1
356-75-7681|1
818-19-7974|1
331-67-8627|1
484-71-8404|1
095-28-4318|1
896-99-9208|1
691-84-2055|1
074-42-5273|1
811-68-2873|1
679-40-5200|1
896-91-8023|1
037-47-8888|1
345-89-6433|1
712-61-7948|1
766-95-0979|1
042-95-3287|1
744-38-8781|1
241-87-1695|1
934-28-3293|1
241-01-5066|1
510-65-2737|1
343-59-8036|1
039-06-8004|1
543-55-1068|1
278-97-2337|1
411-31-4713|1
430-77-7278|1
958-93-0107|1
642-65-0418|1
633-11-1912|1
559-11-8829|1
137-21-9570|1
521-42-3645|1
294-01-8932|1
528-20-8323|1
771-96-8931|1
935-52-9756|1
858-81-2379|1
778-55-7164|1
263-70-9309|1
762-41-9559|1
609-98-4471|1
224-14-7757|1
277-89-8825|1
107-14-7655|1
834-43-7337|1
179-87-6932|1
149-70-5791|1
216-70-2927|1
645-36-6509|1
241-26-7232|1
434-53-5985|1
937-91-2180|1
385-55-8221|1
118-66-6338|1
093-75-6762|1
472-94-1213|1
982-09-8302|1
238-61-7081|1
377-39-2818|1
155-58-7829|1
125-04-6314|1
160-67-6028|1
167-89-5113|1
516-79-3230|1
871-04-0380|1
945-13-9504|1
616-18-4138|1
530-26-1735|1
893-20-9190|1
890-56-5253|1
936-23-9686|1
040-99-6231|1
003-93-0779|1
074-31-0468|1
610-47-2916|1
507-37-5821|1
670-43-2712|1
331-54-4063|1
369-59-7780|1
458-27-4774|1
684-28-3370|1
986-58-5623|1
354-83-0386|1
415-94-1889|1
872-54-8671|1
367-92-7910|1
881-39-8292|1
337-22-1289|1
254-60-6927|1
562-67-3974|1
845-54-6673|1
600-39-0288|1
710-62-8873|1
729-16-5348|1
544-26-4885|1
083-46-9949|1
539-01-6755|1
986-58-8805|1
648-35-0565|1
208-73-9746|1
869-79-1618|1
641-57-3987|1
522-27-1535|1
838-66-2957|1
903-16-2329|1
295-79-9649|1
640-18-1462|1
698-03-6680|1
722-85-9681|1
787-95-0428|1
972-50-8921|1
912-86-3609|1
373-90-6855|1
090-56-1867|1
841-70-3449|1
380-09-4236|1
648-36-5535|1
092-57-5601|1
828-18-7688|1
494-92-7117|1
431-73-3199|1
111-86-1555|1
404-99-2930|1
872-92-8909|1
280-55-6110|1
959-85-3224|1
323-34-7748|1
544-14-5984|1
489-88-9340|1
332-09-6876|1
592-88-9831|1
973-66-8260|1
866-73-8346|1
190-97-0923|1
131-77-4325|1
662-81-0171|1
949-87-3158|1
446-17-5773|1
936-88-5956|1
721-62-9854|1
222-08-9068|1
605-28-0420|1
907-31-8914|1
785-10-1253|1
488-14-3658|1
682-41-3635|1
166-82-0687|1
916-38-2151|1
372-15-7087|1
406-04-7731|1
231-15-1095|1
849-96-9046|1
186-53-4957|1
391-75-5065|1
126-17-7763|1
191-95-0371|1
212-26-4722|1
232-55-7946|1
916-31-6888|1
692-24-1343|1
333-50-2687|1
119-55-9473|1
016-64-1656|1
461-50-8885|1
867-77-0721|1
562-79-2186|1
439-18-1870|1
672-20-7825|1
301-99-5900|1
315-93-6635|1
216-49-2919|1
362-06-2527|1
238-01-6098|1
829-18-3200|1
871-75-7573|1
583-37-7799|1
722-36-5133|1
470-26-0521|1
947-66-3078|1
486-81-5561|1
357-70-7062|1
502-25-0035|1
597-51-7182|1
819-33-7839|1
609-61-0068|1
867-80-4439|1
026-72-6340|1
810-59-5777|1
151-74-2406|1
240-41-3958|1
944-75-1901|1
054-47-4737|1
614-37-5050|1
754-98-8580|1
062-90-0304|1
729-86-6434|1
046-08-8611|1
864-46-1000|1
922-55-1088|1
129-35-4997|1
763-36-0923|1
323-87-5726|1
594-55-1379|1
533-26-4308|1
938-27-7305|1
776-75-6891|1
547-42-8841|1
597-20-3337|1
535-09-2909|1
091-14-9244|1
365-49-0178|1
006-99-6300|1
766-74-0287|1
458-14-3064|1
506-51-8272|1
430-92-1896|1
370-15-7990|1
420-58-9308|1
615-17-1623|1
758-78-7935|1
282-50-4234|1
214-17-7680|1
413-93-2803|1
101-02-0089|1
660-09-2854|1
578-10-6823|1
506-11-1559|1
102-72-9855|1
126-94-9038|1
087-39-8253|1
468-01-9517|1
235-18-6318|1
883-29-3441|1
060-02-9915|1
909-27-1359|1
790-76-4918|1
645-04-0741|1
480-25-6834|1
638-18-7830|1
438-09-2229|1
864-33-5438|1
455-63-0030|1
058-43-9135|1
653-69-7995|1
338-45-0871|1
165-20-4518|1
849-34-1861|1
412-44-3520|1
751-98-7551|1
269-60-9955|1
848-45-2041|1
122-20-6911|1
448-45-6362|1
133-73-3339|1
578-99-3429|1
275-15-8048|1
596-47-9884|1
331-59-7527|1
037-45-8847|1
192-70-6448|1
248-79-8279|1
918-80-2498|1
595-22-2522|1
396-71-7377|1
815-71-6022|1
852-83-4496|1
010-48-8462|1
950-67-1242|1
008-52-8569|1
451-09-7429|1
806-26-7507|1
991-88-9441|1
506-66-1870|1
094-68-9246|1
553-20-7566|1
251-52-8714|1
151-19-6183|1
435-19-2270|1
798-30-1169|1
704-91-2874|1
393-15-1326|1
509-59-4607|1
986-82-8317|1
658-35-1736|1
263-91-7975|1
921-40-4716|1
368-75-0017|1
985-30-8998|1
125-37-0734|1
524-20-5873|1
827-80-7494|1
899-70-5350|1
792-05-6107|1
296-27-6917|1
040-49-8383|1
445-18-2666|1
429-87-9001|1
645-34-1546|1
286-41-8434|1
233-39-2184|1
387-46-6312|1
245-83-5440|1
424-36-2157|1
263-13-3541|1
860-08-4926|1
310-94-8082|1
062-68-1988|1
806-10-3158|1
687-19-4659|1
595-61-2931|1
691-56-6589|1
392-90-8005|1
061-79-6617|1
295-03-8094|1
051-17-7476|1
546-78-2648|1
662-97-4613|1
036-17-7046|1
020-58-3689|1
316-56-6487|1
079-83-7492|1
922-57-5701|1
695-47-1628|1
692-25-1508|1
147-76-6593|1
389-75-9274|1
568-14-3975|1
201-93-6381|1
832-65-3882|1
954-37-3282|1
432-74-2379|1
014-22-1914|1
061-13-5958|1
178-85-3160|1
102-97-7262|1
311-88-4040|1
046-63-8246|1
441-74-4161|1
251-87-8963|1
112-09-9146|1
182-74-0957|1
834-26-5046|1
912-14-5510|1
468-33-6276|1
332-39-2904|1
082-10-9630|1
911-52-7677|1
984-91-7425|1
503-99-9975|1
821-76-3393|1
295-94-0376|1
681-99-1099|1
221-27-7096|1
222-40-7552|1
853-58-3010|1
197-11-3569|1
126-17-7776|1
933-20-5694|1
147-20-8318|1
353-33-2701|1
507-10-3716|1
212-18-3802|1
590-65-3949|1
181-86-8319|1
254-69-1238|1
013-13-3319|1
442-31-8805|1
640-69-5921|1
562-36-7497|1
468-53-7978|1
278-86-9361|1
440-71-3064|1
384-64-4043|1
920-61-4593|1
962-94-3086|1
945-68-5091|1
446-14-0668|1
500-91-0248|1
390-86-3952|1
779-65-8112|1
630-13-1162|1
597-90-9939|1
895-81-9756|1
817-63-4898|1
927-52-6993|1
421-68-7507|1
284-61-6818|1
241-03-3999|1
731-78-9556|1
911-05-8481|1
911-60-9911|1
593-29-4852|1
343-37-0429|1
315-05-8660|1
533-63-5055|1
577-57-3909|1
326-96-1879|1
644-50-0343|1
130-39-0993|1
716-86-1244|1
039-98-7639|1
128-90-0248|1
499-34-2304|1
214-08-3135|1
708-96-5660|1
815-71-3944|1
894-16-2058|1
565-59-0817|1
660-27-1084|1
956-46-9004|1
386-63-4993|1
918-28-0654|1
103-41-7220|1
481-08-2378|1
161-12-8904|1
874-93-5268|1
468-32-6828|1
705-82-7116|1
918-47-3986|1
682-47-6394|1
916-54-8710|1
330-82-4510|1
814-79-6927|1
501-71-3011|1
672-41-0759|1
968-41-4746|1
192-78-3301|1
581-49-1499|1
218-68-8049|1
787-99-8027|1
667-42-9388|1
083-56-5366|1
367-83-2831|1
439-06-1474|1
834-96-5999|1
382-04-4085|1
636-95-0693|1
924-49-6812|1
310-34-0530|1
721-12-1471|1
646-03-7893|1
890-83-2939|1
362-59-8491|1
539-60-5738|1
192-75-7257|1
183-74-5212|1
550-83-6487|1
397-16-0494|1
733-74-9287|1
258-77-2295|1
484-64-7180|1
136-79-0337|1
358-94-1335|1
306-02-4427|1
559-10-3492|1
495-73-7392|1
955-13-5875|1
532-17-2767|1
498-25-8745|1
740-16-0914|1
365-11-8164|1
620-06-9558|1
855-06-9584|1
692-82-8033|1
388-25-8162|1
206-83-0556|1
700-24-0102|1
190-30-6467|1
642-95-4743|1
441-64-5438|1
159-62-7874|1
043-94-9150|1
626-94-0408|1
394-64-6769|1
780-27-3019|1
784-15-9273|1
460-29-4124|1
819-04-9186|1
082-18-8024|1
170-97-1038|1
481-42-4180|1
415-53-2067|1
016-35-3029|1
901-58-8975|1
015-31-5983|1
333-41-0389|1
345-85-8078|1
547-98-3452|1
132-34-5782|1
868-96-7654|1
113-46-9619|1
937-91-2252|1
259-37-7302|1
096-77-7985|1
624-56-7126|1
515-80-7330|1
321-75-7668|1
763-82-1199|1
296-93-4336|1
073-29-1931|1
628-15-3845|1
537-79-1231|1
935-08-3949|1
373-08-0427|1
309-25-0897|1
010-92-4216|1
632-62-5357|1
845-55-2131|1
998-35-6317|1
842-64-9774|1
791-19-0828|1
537-47-6211|1
414-09-7707|1
589-58-7265|1
338-94-6737|1
724-46-5753|1
031-29-0120|1
012-44-6666|1
657-78-5987|1
172-54-4395|1
491-10-4367|1
418-58-8879|1
959-77-7827|1
469-59-8354|1
651-05-0374|1
809-51-6013|1
539-28-8940|1
057-81-3545|1
965-78-7461|1
416-88-6837|1
023-25-5482|1
331-10-4857|1
290-92-3656|1
785-76-6837|1
792-56-6912|1
177-36-3971|1
629-84-2761|1
997-63-2644|1
545-44-2817|1
083-45-8020|1
142-54-8914|1
099-45-3529|1
287-32-9448|1
552-52-5864|1
236-75-5102|1
211-27-2502|1
663-79-4184|1
349-78-0318|1
408-03-6105|1
284-78-6632|1
204-21-4687|1
563-64-2205|1
792-69-1155|1
339-89-0417|1
452-08-3288|1
689-76-8783|1
754-34-1711|1
032-42-6631|1
384-79-7569|1
859-69-4212|1
742-01-5337|1
282-35-3117|1
118-67-1097|1
290-42-5703|1
135-33-8995|1
377-89-7092|1
703-72-2634|1
732-53-4506|1
492-18-7887|1
805-18-8512|1
464-93-0022|1
694-60-8859|1
508-17-7299|1
018-57-0895|1
768-46-9171|1
601-89-0941|1
763-01-8959|1
048-16-9734|1
158-02-4739|1
084-79-1753|1
523-31-4924|1
259-82-4856|1
568-44-7289|1
014-87-7260|1
979-68-1461|1
174-96-0650|1
533-89-2755|1
694-05-1729|1
955-42-7757|1
029-54-5858|1
412-43-3812|1
555-49-2599|1
597-51-6385|1
432-04-4567|1
365-75-1381|1
170-07-4710|1
827-98-0466|1
409-55-8981|1
899-83-2700|1
320-31-4102|1
710-54-9037|1
143-60-4440|1
345-43-1916|1
886-58-4534|1
427-11-8587|1
818-33-2922|1
035-78-3477|1
305-20-5526|1
539-01-8752|1
483-65-6659|1
989-28-2070|1
229-72-4931|1
553-22-1484|1
694-82-6435|1
280-94-4071|1
593-98-4476|1
040-09-4988|1
977-29-5179|1
063-41-3381|1
351-60-5984|1
569-86-7699|1
526-89-2993|1
247-20-3802|1
366-27-1075|1
144-34-9602|1
704-03-2603|1
146-94-0208|1
428-44-5737|1
167-02-9928|1
689-17-3167|1
155-20-6182|1
550-13-9633|1
873-75-0448|1
108-35-7842|1
068-67-8152|1
392-83-9439|1
558-36-3797|1
078-21-6578|1
578-14-4181|1
196-36-8843|1
307-56-0324|1
064-21-0642|1
489-59-2155|1
996-83-2715|1
216-04-5994|1
237-36-7699|1
758-77-1781|1
049-14-8074|1
937-08-9960|1
960-97-9840|1
545-68-3952|1
161-80-7892|1
752-01-4631|1
751-90-2402|1
728-56-5279|1
109-86-1681|1
059-34-7809|1
648-44-5829|1
706-26-4261|1
225-13-1336|1
068-53-6215|1
232-45-1530|1
876-06-2361|1
810-48-3564|1
307-01-8734|1
937-32-5707|1
280-83-2150|1
828-90-6313|1
203-89-2399|1
812-45-5440|1
363-53-8773|1
330-68-3734|1
619-50-1091|1
375-23-8070|1
932-25-8563|1
425-34-4301|1
709-77-9370|1
855-94-2977|1
918-24-6268|1
990-03-5547|1
913-07-6011|1
692-45-9576|1
479-97-3245|1
500-32-8233|1
462-90-5969|1
408-89-6537|1
775-78-5556|1
809-11-6856|1
607-51-5817|1
580-41-4429|1
746-63-4689|1
554-46-1680|1
206-24-8011|1
898-94-3641|1
106-21-4492|1
114-39-0407|1
701-51-3442|1
973-22-2495|1
999-11-9610|1
915-09-9393|1
376-90-5663|1
881-75-6907|1
355-90-4429|1
429-21-6559|1
852-87-8333|1
